Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2020-01-01,67.17,111.94,35.23,28.95,38.48,,73.77,1.7,50.06,4.21,8.96,,,,,,,0.28,135.73,1.48,141.54,,,
2020-01-02,61.23,102.05,31.92,26.81,35.88,,67.8,1.51,50.22,4.04,8.58,,,,,,,0.28,120.46,1.41,135.71,,,
2020-01-03,64.35,107.25,29.77,24.95,34.27,,64.04,1.59,47.5,4.24,9.02,,,,,,,0.28,141.8,1.48,142.54,,,
2020-01-04,82.76,137.94,27.07,23.03,31.62,,58.69,1.61,44.44,4.29,9.12,,,,,,,0.28,106.02,1.5,144.21,,,
2020-01-05,89.12,148.53,24.13,21.12,30.17,,54.3,1.67,43.46,4.46,9.47,,,,,,,0.28,102.3,1.56,149.75,,,
2020-01-06,86.45,144.09,25.79,22.13,31.52,,57.31,1.71,43.49,4.56,9.7,,,,,,,0.28,134.41,1.6,153.36,,,
2020-01-07,90.77,151.29,28.43,24.52,33.87,,62.3,1.67,41.61,3.88,8.03,,,,,,,0.28,153.79,1.56,149.55,,,
2020-01-08,59.56,99.27,30.76,27.15,36.5,,67.26,1.59,38.01,3.19,6.37,,,,,,,0.28,129.03,1.49,142.77,,,
2020-01-09,80.04,133.4,32.63,25.13,39.32,,71.95,1.71,35.82,3.43,6.85,,,,,,,0.28,106.32,1.6,153.53,,,
2020-01-10,75.73,126.22,31.56,23.96,38.15,,69.71,1.66,35.49,3.01,6.03,,,,,,,0.28,98.21,1.55,148.97,,,
2020-01-11,106.34,177.23,28.06,23.25,34.73,,62.79,1.8,39.05,3.0,5.99,,,,,,,0.28,147.07,1.68,161.13,,,
2020-01-12,100.04,166.74,26.54,21.72,33.78,,60.33,1.79,42.19,2.98,5.96,,,,,,,0.28,149.41,1.67,160.34,,,
2020-01-13,74.96,124.93,25.32,19.9,32.49,,57.88,1.54,42.15,2.57,5.14,,,,,,,0.28,136.65,1.44,138.12,,,
2020-01-14,59.07,98.44,26.35,16.45,33.9,,60.26,0.47,34.05,0.79,1.57,,,,,,,0.28,126.99,0.44,42.3,,,
2020-01-15,73.18,121.97,26.09,13.46,34.6,,60.69,1.13,27.3,1.88,3.76,,,,,,,0.28,141.02,1.05,101.14,,,
2020-01-16,51.78,86.31,28.23,16.78,36.98,,65.22,1.68,29.76,2.81,5.61,,,,,,,0.28,118.19,1.57,150.92,,,
2020-01-17,73.02,121.7,33.61,22.42,42.38,,75.99,1.8,32.56,3.0,5.99,,,,,,,0.28,153.06,1.68,161.11,,,
2020-01-18,95.83,159.71,32.34,25.48,41.38,,73.72,1.94,45.89,3.24,6.48,,,,,,,0.28,142.17,1.81,174.06,,,
2020-01-19,95.46,159.1,30.16,27.15,39.21,,69.38,1.89,45.85,3.14,6.29,,,,,,,0.28,145.49,1.76,169.0,,,
2020-01-20,85.33,142.22,30.15,27.14,39.2,,69.35,1.86,45.83,3.1,6.19,,,,,,,0.28,138.06,1.73,166.46,,,
2020-01-21,74.16,123.6,32.44,24.54,41.49,,73.93,1.78,47.15,2.97,5.94,,,,,,,0.28,124.97,1.66,159.8,,,
2020-01-22,76.71,127.84,31.04,19.01,40.06,,71.1,1.87,44.23,3.12,6.25,,,,,,,0.28,125.25,1.75,167.92,,,
2020-01-23,82.28,137.14,27.36,16.14,35.48,,62.83,2.06,41.2,3.43,6.86,,,,,,,0.28,138.91,1.92,184.37,,,
2020-01-24,97.61,162.69,26.05,16.15,32.35,,58.41,1.56,41.94,2.59,5.19,,,,,,,0.28,145.51,1.45,139.5,,,
2020-01-25,100.11,166.86,29.09,13.69,35.34,,64.43,0.62,41.92,1.03,2.05,,,,,,,0.28,140.83,0.58,55.23,,,
2020-01-26,91.85,153.09,34.38,13.87,41.02,,75.4,0.6,45.24,1.0,1.99,,,,,,,0.28,135.71,0.56,53.61,,,
2020-01-27,65.45,109.09,31.72,15.35,38.65,,70.38,0.49,45.24,0.82,1.63,,,,,,,0.28,135.97,0.46,43.93,,,
2020-01-28,57.08,95.13,30.39,19.01,37.28,,67.66,0.46,43.44,0.77,1.54,,,,,,,0.28,110.34,0.43,41.39,,,
2020-01-29,42.45,70.75,27.27,16.96,35.14,,62.4,0.58,39.7,0.77,1.53,,,,,,,0.28,131.86,0.43,41.13,,,
2020-01-30,63.19,105.32,28.75,18.53,39.28,,68.03,1.68,46.96,1.13,2.58,,,,,,,0.28,140.67,0.65,62.28,,,
2020-01-31,69.2,115.33,32.29,34.05,43.82,,76.1,1.93,53.05,1.39,3.42,,,,,,,0.28,136.26,0.81,77.25,,,
2020-02-01,79.58,132.63,37.14,25.2,50.4,,87.54,1.61,61.01,1.31,3.22,,,,,,,0.28,136.63,0.76,73.42,,,
2020-02-02,66.51,110.86,31.04,21.06,42.13,,73.16,1.51,50.99,1.23,3.02,,,,,,,0.28,145.76,0.72,68.75,,,
2020-02-03,55.25,92.09,25.78,17.5,34.99,,60.78,1.44,42.36,1.17,2.88,,,,,,,0.28,144.47,0.68,65.61,,,
2020-02-04,58.28,97.14,27.2,18.46,36.91,,64.11,1.63,44.68,1.33,3.27,,,,,,,0.28,134.47,0.78,74.44,,,
2020-02-05,68.15,113.58,31.8,21.58,43.16,,74.96,1.64,52.25,1.33,3.28,,,,,,,0.28,107.58,0.78,74.83,,,
2020-02-06,56.84,94.73,26.52,18.0,36.0,,62.52,1.59,43.58,1.29,3.19,,,,,,,0.28,147.75,0.76,72.64,,,
2020-02-07,48.42,80.71,22.6,15.33,30.67,,53.27,1.56,37.12,1.27,3.12,,,,,,,0.28,144.93,0.74,71.17,,,
2020-02-08,57.74,96.24,26.95,18.28,36.57,,63.51,1.47,44.27,1.17,2.48,,,,,,,0.28,123.08,0.7,66.74,,,
