Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2021-01-01 00:00:00,79.15,157.48,2.49,35.42,19.72,17.33,1.76,0.66,92.79,3.29,3.63,1.44,NA,NA,NA,24.17,66.48,1.18,124.27,0.00,0.00,180.36,715.91,0.00
2021-01-02 00:00:00,81.17,150.01,2.29,36.11,20.22,16.11,2.32,0.71,78.75,3.67,3.98,1.77,NA,NA,NA,22.82,68.72,0.80,103.59,0.00,0.00,136.53,715.69,0.00
2021-01-03 00:00:00,78.96,149.17,2.80,38.76,21.12,14.92,2.53,0.71,92.09,3.25,3.41,1.30,NA,NA,NA,24.65,60.72,1.18,124.17,0.00,0.00,183.30,714.31,0.00
2021-01-04 00:00:00,55.99,111.39,2.75,36.93,20.75,11.90,1.98,0.58,73.21,2.87,3.32,1.24,NA,NA,NA,23.48,63.66,1.44,98.20,0.00,0.00,150.24,714.43,0.00
2021-01-05 00:00:00,40.40,85.40,2.47,34.98,19.59,11.69,1.74,0.50,58.03,2.69,3.72,1.11,NA,NA,NA,24.46,67.77,1.16,98.83,0.00,0.00,142.85,714.77,0.00
2021-01-06 00:00:00,41.18,80.64,3.63,35.57,20.43,12.69,2.22,0.61,40.38,2.98,4.09,0.63,NA,NA,NA,24.10,75.61,0.81,164.48,0.00,0.00,53.92,714.46,0.00
2021-01-07 00:00:00,45.84,89.19,6.00,45.07,27.50,12.73,3.58,0.73,38.08,3.65,7.34,2.25,NA,NA,NA,24.01,72.34,0.58,126.13,0.04,4.00,77.53,713.61,0.00
2021-01-08 00:00:00,51.48,101.90,3.01,35.54,19.93,15.42,1.44,0.55,50.47,2.92,4.42,1.71,NA,NA,NA,25.24,68.37,1.10,123.43,0.00,0.00,118.30,712.85,0.00
2021-01-09 00:00:00,29.00,67.43,5.11,35.86,20.65,12.19,1.21,0.46,44.85,2.17,3.69,1.22,NA,NA,NA,24.98,64.69,1.33,105.81,0.00,0.00,150.64,713.69,0.00
2021-01-10 00:00:00,38.46,84.88,6.28,39.89,22.80,12.70,2.00,0.55,47.99,2.61,4.43,1.46,NA,NA,NA,24.94,61.07,0.92,113.20,0.00,0.00,142.50,714.17,0.00
