Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2020-01-01 00:00:00,28.59,60.95,3.74,24.08,15.86,20.21,2.73,0.69,26.84,0.03,0.03,0.00,NA,NA,NA,20.78,73.72,2.02,123.81,0.02,2.00,92.03,705.65,0.00
2020-01-02 00:00:00,17.29,47.08,4.29,28.58,18.69,19.93,2.03,0.62,19.11,0.06,0.10,0.00,NA,NA,NA,21.10,75.42,1.85,121.55,0.04,4.00,94.75,705.42,0.00
2020-01-03 00:00:00,18.01,48.72,4.13,22.37,15.28,19.81,2.80,0.57,21.30,0.02,0.05,0.00,NA,NA,NA,21.59,72.72,1.57,160.96,0.00,0.00,88.64,705.07,0.00
2020-01-04 00:00:00,44.17,90.06,4.40,27.84,18.38,20.48,2.37,0.76,27.72,0.08,0.23,0.00,NA,NA,NA,21.14,71.88,1.03,93.20,0.00,0.00,99.24,705.27,0.00
2020-01-05 00:00:00,53.99,101.56,7.59,30.71,21.17,19.58,9.12,0.38,28.79,0.01,0.27,0.00,NA,NA,NA,20.08,66.44,1.27,68.43,0.00,0.00,114.56,706.16,0.00
2020-01-06 00:00:00,42.32,86.37,3.93,29.94,18.99,20.05,5.66,1.64,26.50,0.04,0.20,0.00,NA,NA,NA,20.20,67.21,1.51,100.14,0.00,0.00,83.80,706.16,0.00
2020-01-07 00:00:00,39.04,82.92,3.99,28.17,18.23,20.03,2.05,0.13,26.49,0.06,0.04,0.00,NA,NA,NA,21.15,72.05,1.54,124.90,0.00,0.00,85.27,705.24,0.00
2020-01-08 00:00:00,27.09,71.65,8.27,25.38,20.20,16.85,2.80,0.00,23.91,0.07,0.09,0.00,NA,NA,NA,20.96,70.85,1.57,163.95,0.00,0.00,110.42,705.37,0.00
2020-01-09 00:00:00,34.68,80.80,6.13,29.97,20.92,17.55,2.81,0.00,18.07,0.08,0.16,0.00,NA,NA,NA,19.73,75.09,0.84,156.84,0.00,0.00,69.62,705.84,0.00
2020-01-10 00:00:00,63.51,116.66,4.42,31.56,20.39,18.80,3.19,0.00,29.54,0.02,0.11,0.00,NA,NA,NA,19.56,71.51,1.23,92.99,0.00,0.00,103.25,705.94,0.00
2020-01-11 00:00:00,66.81,127.81,4.51,41.33,25.65,20.22,5.49,0.00,28.04,0.23,0.51,0.00,NA,NA,NA,19.14,65.30,0.90,86.19,0.00,0.00,136.11,706.33,0.00
2020-01-12 00:00:00,58.06,127.80,4.35,40.99,25.34,23.76,5.20,0.00,32.20,0.16,1.07,0.00,NA,NA,NA,20.22,56.97,0.59,121.33,0.00,0.00,142.41,705.99,0.00
2020-01-13 00:00:00,55.11,126.18,4.83,51.75,31.44,24.66,6.15,0.00,29.47,0.13,0.27,0.00,NA,NA,NA,20.95,53.25,0.60,123.51,0.00,0.00,144.73,706.13,0.00
2020-01-14 00:00:00,61.98,123.22,4.17,34.27,21.64,29.56,1.77,0.00,42.55,0.04,0.04,0.00,NA,NA,NA,21.43,61.14,0.93,120.87,0.00,0.00,138.11,705.62,0.00
2020-01-15 00:00:00,34.05,70.48,4.10,20.42,14.18,26.55,2.75,0.00,35.93,0.00,0.02,0.00,NA,NA,NA,20.74,63.13,1.79,119.95,0.00,0.00,145.00,706.03,0.00
2020-01-16 00:00:00,21.31,59.81,3.97,21.59,14.71,22.60,2.61,0.00,29.61,0.00,0.04,0.00,NA,NA,NA,20.72,63.61,1.39,132.91,0.00,0.00,147.77,705.99,0.00
2020-01-17 00:00:00,17.26,52.80,4.25,25.98,17.27,21.05,2.36,0.00,24.05,0.00,0.01,0.00,NA,NA,NA,21.35,64.09,1.31,130.58,0.00,0.00,138.07,705.43,0.00
2020-01-18 00:00:00,21.02,60.01,4.78,27.77,18.56,22.41,1.82,0.00,25.58,0.00,0.02,0.00,NA,NA,NA,21.74,66.88,1.75,114.10,0.00,0.00,144.45,705.22,0.00
2020-01-19 00:00:00,19.53,58.72,4.25,23.60,15.81,21.73,1.81,0.00,27.63,0.00,0.01,0.00,NA,NA,NA,22.55,63.31,1.21,120.13,0.00,0.00,130.07,704.83,0.00
2020-01-20 00:00:00,24.86,73.33,4.12,28.95,18.70,22.84,2.67,0.00,25.95,0.00,0.03,0.00,NA,NA,NA,22.39,65.39,1.47,113.80,0.00,0.00,121.18,707.34,0.00
2020-01-21 00:00:00,22.99,74.45,5.34,30.35,20.61,30.50,3.54,0.00,28.01,0.00,0.03,0.00,NA,NA,NA,22.47,60.08,1.85,113.64,0.00,0.00,143.81,710.16,0.00
2020-01-22 00:00:00,24.54,70.18,4.11,30.53,19.58,32.05,1.93,0.00,27.34,0.05,0.08,0.00,NA,NA,NA,21.70,63.38,1.58,115.42,0.00,0.00,153.47,717.18,0.00
2020-01-23 00:00:00,39.50,98.14,5.15,45.15,28.11,26.12,2.67,0.00,22.13,0.13,0.40,0.00,NA,NA,NA,21.40,61.88,0.88,114.03,0.00,0.00,151.52,722.12,0.00
2020-01-24 00:00:00,44.84,112.59,9.29,56.71,37.63,24.73,2.51,0.00,22.41,0.20,0.42,0.00,NA,NA,NA,22.26,56.36,0.76,101.18,0.00,0.00,161.12,725.82,0.00
2020-01-25 00:00:00,55.57,132.28,6.10,51.23,32.20,26.68,3.77,0.00,26.50,0.16,0.32,0.00,NA,NA,NA,22.66,58.42,0.63,124.06,0.00,0.00,152.88,723.96,0.00
2020-01-26 00:00:00,46.76,123.44,5.08,38.54,24.58,24.88,3.22,0.00,29.67,0.11,0.23,0.00,NA,NA,NA,22.85,56.82,0.63,128.98,0.00,0.00,143.01,716.07,0.00
2020-01-27 00:00:00,43.99,108.90,4.26,32.55,20.77,26.67,3.51,0.00,29.71,0.03,0.06,0.00,NA,NA,NA,23.14,56.37,0.98,129.30,0.00,0.00,139.05,715.02,0.00
2020-01-28 00:00:00,36.76,98.72,22.96,20.57,29.57,28.48,5.29,0.00,38.85,0.00,0.01,0.00,NA,NA,NA,23.43,56.05,1.10,195.42,0.00,0.00,134.73,706.03,0.00
2020-01-29 00:00:00,43.92,128.52,4.84,38.26,24.29,34.12,2.18,0.00,30.41,0.10,0.20,0.00,NA,NA,NA,23.44,55.63,0.79,205.33,0.00,0.00,127.92,705.84,0.00
