Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2024-01-01,37.77,,8.57,13.34,15.69,9.26,17.6,0.46,28.42,0.0,,,,,,11.76,80.6,2.31,201.63,0.0,0.0,14.75,858.29,
2024-01-02,17.98,,6.04,12.16,14.46,8.26,17.2,0.35,26.13,0.0,,,,,,10.55,83.6,2.74,208.0,0.0,0.0,21.23,858.32,
2024-01-03,23.42,36.85,0.48,4.69,2.28,4.15,14.06,0.12,43.97,0.0,,,,,,,76.0,5.33,251.93,0.0,0.0,8.4,,
2024-01-04,35.13,,8.88,14.56,19.12,8.75,17.89,0.46,24.25,0.0,,,,,,10.88,82.84,2.05,195.86,0.0,0.0,13.9,857.67,
2024-01-05,31.74,,11.8,15.66,31.58,7.67,16.67,0.59,39.17,0.0,,,,,,6.04,82.38,2.19,200.34,0.0,0.0,8.44,859.18,
2024-01-06,25.65,,11.14,16.74,23.89,8.6,16.08,0.42,28.64,0.0,,,,,,11.56,70.98,2.78,202.56,0.01,0.0,33.62,859.11,
2024-01-07,62.36,,6.65,14.4,19.74,8.72,16.14,0.46,31.02,0.0,,,,,,11.56,77.06,2.93,206.97,0.0,0.0,32.78,859.51,
2024-01-08,37.8,,8.64,20.2,27.02,8.8,16.61,0.57,29.6,0.0,,,,,,12.44,77.65,2.64,190.94,0.05,0.04,25.7,859.33,
2024-01-09,45.73,,12.51,15.58,32.51,9.08,16.54,0.73,33.25,0.0,,,,,,12.24,78.14,2.54,206.49,0.0,0.0,39.02,858.31,
2024-01-10,38.28,98.21,11.11,18.77,33.54,10.0,16.88,0.69,35.44,0.0,,,,,,11.66,70.24,3.56,195.82,0.01,0.01,36.96,856.71,
2024-01-11,51.26,71.44,7.22,16.12,25.38,8.61,17.06,0.62,33.17,0.0,,,,,,11.23,73.56,2.65,207.52,0.0,0.0,37.49,857.31,
2024-01-12,38.12,58.76,9.07,15.33,26.79,8.06,17.0,0.58,31.86,0.0,,,,,,11.24,75.47,2.88,191.02,0.02,0.02,66.85,857.09,
2024-01-13,32.12,52.58,12.02,15.34,31.59,7.94,16.96,0.6,32.73,0.0,,,,,,11.2,73.18,2.86,168.57,0.02,0.02,153.56,857.25,
2024-01-14,13.11,36.58,8.4,15.41,26.44,8.23,17.27,0.56,39.24,0.0,,,,,,11.11,64.37,4.54,187.04,0.02,0.02,155.85,857.23,
2024-01-15,16.0,36.03,6.76,14.68,23.36,7.67,17.22,0.5,68.67,0.0,,,,,,11.33,69.51,5.03,192.57,0.02,0.02,128.6,856.63,
2024-01-16,24.25,42.1,3.61,13.99,17.97,7.95,17.23,0.5,58.24,0.0,,,,,,10.94,71.38,3.66,198.1,0.01,0.01,156.24,855.88,
2024-01-17,41.02,60.21,3.08,15.42,18.74,8.44,17.0,0.63,56.93,0.0,,,,,,10.01,72.03,3.39,189.02,0.01,0.01,119.94,855.85,
2024-01-18,46.28,58.11,5.38,14.82,21.3,8.12,17.13,0.66,49.44,0.0,,,,,,10.33,76.57,2.62,190.63,0.0,0.0,129.58,856.69,
2024-01-19,52.53,68.3,6.16,17.43,25.1,8.28,17.52,0.67,66.07,0.0,,,,,,10.13,72.85,2.72,189.24,0.0,0.0,144.43,857.88,
2024-01-20,41.1,58.98,9.64,16.92,29.64,8.52,17.66,0.71,67.58,0.0,,,,,,10.25,74.78,2.47,186.79,0.0,0.0,141.74,857.32,
2024-01-21,56.62,66.82,2.4,12.29,14.8,8.78,17.76,0.59,81.58,0.0,,,,,,10.64,75.66,2.54,189.15,0.0,0.0,115.88,856.71,
2024-01-22,58.93,69.1,8.18,14.71,25.46,8.14,18.1,0.68,76.36,0.0,,,,,,10.72,75.0,2.88,162.51,0.0,0.0,132.46,858.34,
2024-01-23,42.55,53.03,8.22,16.18,26.34,8.78,17.88,0.64,72.72,0.0,,,,,,9.49,74.79,3.9,191.36,0.0,0.0,22.98,857.28,
2024-01-24,55.53,61.96,3.88,16.57,20.98,9.17,17.92,0.68,73.1,0.0,,,,,,11.13,76.74,2.55,189.54,0.0,0.0,23.12,857.91,
2024-01-25,76.21,70.84,1.86,14.92,16.36,9.04,17.29,0.64,79.04,0.0,,,,,,10.89,79.69,2.14,196.63,0.0,0.0,17.06,859.5,
2024-01-26,81.64,74.1,2.68,14.72,17.51,9.76,23.1,0.71,81.59,0.0,,,,,,10.22,81.0,2.38,189.54,0.0,0.0,13.62,860.03,
2024-01-27,62.55,54.72,3.12,14.74,18.15,8.94,23.29,0.6,83.9,0.0,,,,,,10.05,80.57,2.62,198.54,0.02,0.02,24.06,859.42,
2024-01-28,58.82,51.43,3.52,14.16,18.2,9.07,22.95,0.67,78.93,0.0,,,,,,9.6,82.48,2.42,173.21,0.01,0.01,15.8,859.33,
2024-01-29,51.36,48.2,5.96,15.29,22.79,9.18,22.67,0.71,72.63,0.0,,,,,,5.38,84.46,2.58,197.25,0.0,0.0,1.45,859.12,
2024-01-30,79.69,90.02,0.46,4.73,4.57,4.13,,0.39,62.95,0.0,,,,,,,80.26,4.48,208.59,0.0,0.0,2.39,,
2024-01-31,106.51,138.77,0.48,4.71,4.55,4.13,,0.47,98.2,0.0,,,,,,,79.19,5.8,235.42,0.0,0.0,2.26,,
2024-02-01,75.0,50.45,5.26,19.24,25.51,10.52,23.89,0.72,85.05,0.0,,,,,,10.94,72.48,3.76,202.58,0.0,0.0,26.01,858.41,
2024-02-02,69.52,61.09,1.58,14.7,15.88,10.7,31.38,0.57,108.18,0.0,,,,,,11.97,72.96,6.8,257.1,0.0,0.0,29.22,856.36,
2024-02-03,60.06,66.65,1.25,16.53,17.12,11.55,31.75,0.6,,0.0,,,,,,15.15,60.72,6.59,253.37,0.0,0.0,38.42,856.15,
2024-02-04,47.83,59.75,1.06,15.1,15.51,13.58,31.25,0.52,,0.0,,,,,,17.3,60.75,4.03,240.24,0.0,0.0,34.63,857.09,
2024-02-05,64.98,62.79,1.25,11.1,11.9,10.35,30.47,0.54,82.64,0.0,,,,,,18.63,70.95,3.9,238.42,0.0,0.0,30.96,857.32,
