Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2020-01-01,272.855,,85.1,111.3775,121.32,34.15,29.6025,2.56,25.393333333333334,8.303333333333335,39.776666666666664,,,,,13.375,76.935,0.895,155.0975,0.0,0.0,46.0925,736.0,-0.1225
2020-01-02,177.315,,37.285000000000004,94.61,83.2,32.09,26.345,2.393333333333333,23.936666666666667,4.8933333333333335,27.906666666666666,,,,,16.39,74.485,1.045,151.88,0.0,0.0,56.9875,736.0,-0.1525
2020-01-03,118.425,,28.354999999999997,78.89,57.097500000000004,31.53,8.7375,1.5333333333333332,19.373333333333335,2.9866666666666664,5.66,,,,,15.795,88.3475,1.0074999999999998,134.9175,0.0,0.0,35.5925,736.0,-0.14750000000000002
2020-01-04,105.9425,,20.865,78.4075,57.23,31.38,12.0875,1.8699999999999999,19.553333333333335,2.8800000000000003,11.283333333333333,,,,,14.93,84.2525,0.8325,191.685,0.0,0.0,47.709999999999994,736.0,0.0325
2020-01-05,99.105,,12.7625,66.665,45.7025,31.03,9.7725,1.4866666666666666,20.793333333333333,1.5133333333333334,15.946666666666665,,,,,15.405000000000001,79.8925,1.065,243.26,0.0,0.0,62.06,736.0,0.2575
2020-01-06,129.8175,,28.8275,70.32,57.355000000000004,31.14,16.3075,2.33,18.80666666666667,1.9666666666666668,23.48,,,,,16.115000000000002,70.5325,0.995,227.7525,0.0,0.0,80.6625,736.0,0.10250000000000001
2020-01-07,160.69,,30.6925,97.9475,76.09,29.89,20.2525,1.57,16.893333333333334,1.9033333333333333,13.33,,,,,16.625,79.80499999999999,0.915,121.67,0.0,0.0,53.525,736.0,-0.042499999999999996
2020-01-08,183.14,,16.415,72.8225,51.567499999999995,40.86,14.65,1.1533333333333333,23.063333333333333,1.4366666666666665,8.166666666666666,,,,,14.93,89.26,1.375,144.52,0.11,1.75,11.81,736.0,0.095
2020-01-09,99.7325,,18.405,50.3775,38.8575,40.71,9.8225,1.17,27.290000000000003,2.9600000000000004,4.553333333333334,,,,,15.379999999999999,87.3325,0.85,228.7175,0.0,0.0,33.79,736.0,0.0375
2020-01-10,110.80499999999999,,20.185000000000002,47.777499999999996,36.57,40.44,9.8225,1.3666666666666665,28.86,2.4066666666666667,9.87,,,,,12.73,86.435,1.0775000000000001,249.4375,0.0,0.0,73.13,736.0,0.2775
2020-01-11,183.4425,,46.512499999999996,81.16250000000001,64.5975,40.89,13.86,1.5866666666666667,30.45,3.1666666666666665,29.083333333333332,,,,,12.715,85.6425,0.62,217.515,0.0,0.0,59.49,736.0,0.04750000000000001
2020-01-12,225.935,,67.88,83.2475,85.6575,42.61,29.3375,1.7633333333333334,29.883333333333336,6.0,41.449999999999996,,,,,13.765,82.74000000000001,0.635,212.3225,0.0,0.0,71.905,736.0,0.1375
2020-01-13,204.57999999999998,,20.6025,55.355,40.9575,40.63,18.785,1.1533333333333333,24.31,3.1966666666666668,9.26,,,,,11.89,89.14750000000001,0.9324999999999999,134.8475,0.0,0.0,42.8925,736.0,0.0475
2020-01-14,169.72,,48.13,81.79,60.24,40.21,9.549999999999999,1.9733333333333334,33.42666666666667,3.9433333333333334,19.51,,,,,15.530000000000001,80.1625,0.7225,150.38,0.0,0.0,65.655,736.0,-0.037500000000000006
