Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2024-01-01,44.62,143.72,7.39,24.92,31.15,17.37,3.57,0.84,40.1,0.78,0.66,,,,,22.58,63.79,0.84,89.93,0.0,0.0,148.07,903.37,
2024-01-02,51.28,153.11,7.4,24.92,31.13,17.38,3.57,1.0,39.84,0.58,0.56,,,,0.52,23.16,63.0,1.02,79.67,0.0,0.0,124.78,903.98,
2024-01-03,44.93,148.77,7.38,24.93,31.15,17.39,3.56,0.97,41.23,0.62,0.67,,,,,22.88,63.76,0.96,77.79,0.0,0.0,103.59,903.11,
2024-01-04,51.35,179.65,7.38,24.92,31.15,17.39,3.56,0.96,42.23,0.85,0.75,,,,,22.66,69.9,0.86,118.09,0.0,0.0,75.44,902.73,
2024-01-05,45.38,138.57,7.38,24.92,31.15,17.39,3.56,1.09,42.23,0.7,0.93,,,,,23.27,70.15,1.02,98.71,0.0,0.0,121.87,903.93,
2024-01-06,37.45,126.52,7.38,24.93,31.13,17.36,3.55,0.99,42.23,0.49,0.35,,,,,22.02,74.25,1.08,67.4,0.0,0.0,33.74,901.6,
2024-01-07,36.84,97.89,7.38,24.93,31.13,17.38,3.56,0.88,,,,,,,,23.82,65.46,1.12,66.21,0.0,0.0,148.27,905.3,
2024-01-08,28.72,72.06,7.38,24.91,31.16,17.38,3.56,0.85,,,,,,,,22.33,77.22,1.12,70.68,0.0,0.0,57.98,901.83,
2024-01-09,34.09,89.04,7.37,24.93,31.15,17.41,3.55,0.93,,,,,,,,22.59,66.32,1.1,68.2,0.0,0.0,79.05,902.56,
2024-01-10,39.98,121.16,7.37,24.92,31.17,17.38,3.55,1.04,45.26,0.45,0.55,,,,0.56,22.91,58.15,1.04,90.96,0.0,0.0,115.93,904.07,
2024-01-11,43.22,135.41,7.37,24.91,31.15,17.39,3.55,1.01,39.79,0.47,0.44,,,,0.73,23.68,58.28,1.04,75.45,0.0,0.0,152.42,905.13,
2024-01-12,44.64,137.54,7.39,24.93,31.14,17.39,3.56,0.9,39.66,0.49,0.44,,,,0.66,23.07,57.25,1.13,76.95,0.0,0.0,170.72,904.13,
2024-01-13,45.68,165.92,7.39,24.92,31.14,17.37,3.57,0.97,39.7,0.79,0.96,,,,0.56,22.85,65.89,0.9,99.77,0.0,0.0,152.51,903.34,
2024-01-14,61.26,186.39,7.39,24.93,31.13,17.38,3.57,1.14,,1.05,0.85,,,,0.62,24.03,58.27,0.99,59.95,0.0,0.0,166.76,905.07,
2024-01-15,61.65,204.12,7.38,24.93,31.14,17.38,3.56,1.34,42.0,0.98,0.79,,,,0.75,23.35,58.2,0.76,86.82,0.0,0.0,163.06,904.09,
