Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2023-01-01,,,,,,,,,,,,,,,,,,,,,0.0,,,
2023-01-02,,,,,,,,,,,,,,,,,,,,,0.0,,,
2023-01-03,,,,,,,,,,,,,,,,,,,,,0.0,,,
2023-01-04,,,,,,,,,,,,,,,,,,,,,0.0,,,
2023-01-05,,,,,,,,,,,,,,,,,,,,,0.0,,,
2023-01-06,,,,,,,,,,,,,,,,,,,,,0.0,,,
2023-01-07,,,,,,,,,,,,,,,,,,,,,0.0,,,
2023-01-08,,,,,,,,,,,,,,,,,,,,,0.0,,,
2023-01-09,,,,,,,,,,,,,,,,,,,,,0.0,,,
2023-01-10,,,,,,,,,,,,,,,,,,,,,0.0,,,
2023-01-11,,,,,,,,,,,,,,,,,,,,,0.0,,,
2023-01-12,,,,,,,,,,,,,,,,,,,,,0.0,,,
2023-01-13,,,,,,,,,,,,,,,,,,,,,0.0,,,
2023-01-14,,,,,,,,,,,,,,,,,,,,,0.0,,,
2023-01-15,,,,,,,,,,,,,,,,,,,,,0.0,,,
2023-01-16,,,,,,,,,,,,,,,,,,,,,0.0,,,
2023-01-17,,,,,,,,,,,,,,,,,,,,,0.0,,,
2023-01-18,,,,,,,,,,,,,,,,,,,,,0.0,,,
2023-01-19,18.6509375,29.911250000000003,10.9090625,8.7975,19.705625,,5.2784375,0.86,13.3725,1.24,,,,,,,42.4278125,1.05,,,0.0,28.3415,948.7803125,
2023-01-20,51.20266589506173,79.02875,16.22026909722222,42.51095486111112,46.28158564814814,,51.21928819444443,1.5426331018518518,45.95470486111111,6.743541666666665,,,,,3.7929320987654322,,47.96427083333333,1.05,0.87,,0.0,164.16113095238097,949.1288541666668,
2023-01-21,62.50728009259259,96.88697916666666,15.486550925925926,61.50939814814816,43.40158564814815,,69.69105902777778,1.619710648148148,30.814422949735444,9.109386574074072,,,,,3.702517361111111,,51.54260416666667,1.05,,,0.0,123.01024509803922,949.0788541666666,
2023-01-22,70.9813888888889,89.46240287842191,14.593044987922704,65.13376543209877,40.289606816961886,,65.75949048913043,1.5800694444444445,30.61408061594203,8.342751736111111,,,,,6.079583333333333,,49.76319444444445,1.05,,,0.0,142.11359375,947.9210416666666,
2023-01-23,83.91125868055556,126.08240451388889,14.969187500000004,45.437875000000005,42.725659722222225,,66.11475694444445,1.4236180555555555,40.299847222222226,5.645930555555555,,,,,4.462916666666667,,49.1284375,1.05,,,0.0,122.80004385964912,947.1889583333332,
2023-01-24,101.9849375,158.70816666666667,16.039104166666668,49.276736111111106,44.402638888888895,,70.74788194444444,1.4920625,46.43640277777778,7.207048611111112,,,,,6.428298611111112,,52.35822916666667,1.05,,,0.0,148.02222222222224,947.1275,
2023-01-25,91.19268253968254,143.54803521825394,18.712800213675216,47.969626602564105,52.6584342948718,,65.53850694444445,1.4737013888888888,39.23607638888889,6.50377876984127,,,,,5.871899801587302,,43.47208333333333,1.05,,,0.0,155.66375000000002,946.3186458333332,
2023-01-26,102.95415798611111,163.59675347222222,16.983980555555554,44.62867222222222,47.797811111111116,,63.232465277777784,1.5495597222222224,28.535104166666667,5.846097222222222,,,,,6.43728298611111,,29.570000000000004,1.05,,,0.0,105.8,944.4,
2023-01-27,88.55886979166667,141.70303125,18.24730034722222,49.15782986111111,50.89667534722222,,64.48805555555556,1.4750694444444443,23.950902777777774,6.495399305555555,,,,,6.252384259259259,,29.570000000000004,1.05,,,0.0,105.8,944.4,
2023-01-28,100.01172743055557,158.65002604166668,16.27324652777778,45.54474826388889,45.24236979166667,,59.55262152777778,1.4269010416666665,21.146215277777777,6.972204861111111,,,,,6.8645254629629635,,29.570000000000004,1.05,,,0.0,105.8,944.4,
2023-01-29,84.05697048611111,134.82986111111111,14.75315104166667,51.87217881944444,39.490711805555556,,68.81784722222223,1.476076388888889,25.86756944444444,5.442439236111111,,,,,8.990798611111112,,29.570000000000004,1.05,,,0.0,105.8,944.4,
2023-01-30,85.1601736111111,137.56153645833334,16.584678819444445,56.84111111111112,44.54137152777778,,75.53373263888888,1.525859375,21.530659722222225,5.0421354166666665,,,,,4.916354166666667,,36.489583333333336,1.05,,,0.0,137.74578947368423,946.1233333333332,
2023-01-31,71.71949776785715,116.6579575892857,17.682430555555555,52.239696180555555,42.53375868055556,,69.69777777777777,1.2918576388888887,18.312719907407406,6.485949074074075,,,,,6.152864583333334,,52.10635416666667,1.05,,,0.0,158.97161111111112,948.4713541666666,
2023-02-01,94.08340772946859,147.84875096618356,16.534953442028986,43.983682065217394,44.6792375,,67.78612847222223,1.3626069444444446,24.148299516908217,5.180421875,,,,,3.9502916666666668,,51.009375,1.05,,,0.0,154.7398076923077,948.7933333333334,
2023-02-02,92.51870138888887,144.9567361111111,15.914562499999999,41.85220833333334,42.706319444444446,,64.68069444444444,1.3239145299145298,20.22987198067633,5.644401041666666,,,,,4.805104166666667,,46.95125,1.05,,,0.0,149.19880208333333,949.0003125,
2023-02-03,90.97301894625603,146.70647682669082,17.39611111111111,52.63797743055556,47.115520833333335,,71.1590625,1.4241840277777778,23.009427083333332,10.097369791666667,,,,,8.763391203703703,,41.71770833333333,1.05,,,0.0,173.00905555555556,949.4966666666668,
2023-02-04,91.02741898148149,150.5288425925926,13.605289351851852,19.638472222222223,33.24446759259259,,5.7011458333333325,1.1288657407407408,24.357025462962966,6.2568981481481485,,,,,13.920607638888889,,38.64239583333333,1.05,,,0.0,175.13166666666666,948.0083333333332,
2023-02-05,85.63703703703703,142.70822916666665,15.6659375,22.579872685185183,38.246631944444445,,5.760625,1.2139814814814816,26.792824074074076,7.080254629629629,,,,,13.537204861111112,,40.3221875,1.05,,,0.0,156.38640625,947.0822916666666,
2023-02-06,75.4774537037037,125.44236111111111,14.058634259259259,20.86003472222222,34.912141203703705,,4.342083333333334,1.1839351851851851,24.086840277777778,6.709467592592593,,,,,13.627274305555552,,38.91729166666666,1.05,,,0.0,181.651,947.0844791666668,
2023-02-07,98.3121875,163.54425925925926,14.183483796296295,20.651365740740744,34.83538194444444,,5.257499999999999,1.1628819444444445,28.893287037037037,6.585277777777779,,,,,15.38133680555556,,41.27166666666667,1.05,4.75,,0.0,157.806875,946.7813541666666,
2023-02-08,92.25722222222221,158.2768835547504,14.933634259259263,21.509027777777778,36.436284722222226,,6.164479166666666,1.2057638888888889,27.673252314814818,6.049351851851853,,,,,12.753802083333333,,41.993229166666666,1.05,,,0.0,154.80063725490194,947.7355208333332,
2023-02-09,120.95525462962962,197.04387731481484,15.539618055555556,22.563599537037035,38.062280092592594,,5.32125,1.2195601851851852,24.344409722222224,6.996891203703704,,,,,15.57682638888889,,38.38072916666667,1.05,,,0.0,158.6075,948.2323958333332,
2023-02-10,82.92846932870371,138.43129050925927,13.256015625000002,21.606116898148144,34.85885416666667,,4.731979166666667,1.2735590277777777,38.95489293981481,5.690905671296297,,,,,10.405079089506174,,34.843020833333334,1.05,,,0.0,177.78366666666668,949.1335416666668,
2023-02-11,60.42498263888888,106.81822916666667,12.313550347222224,19.730520833333333,32.044505208333334,,4.650625,1.1566266606280193,31.684947916666665,5.954097222222222,,,,,11.962974537037036,,30.54625,1.05,,,0.0,145.72706140350877,949.4470833333334,
2023-02-12,65.48172275641025,100.22825520833334,10.695737847222222,17.545737847222224,28.24204861111111,,4.277395833333333,1.0944171626984127,33.97208333333333,5.717916666666667,,,,,8.945752314814815,,31.94677083333333,1.05,1.62,,0.0,178.61296875,950.1369791666666,
2023-02-13,77.26083425925927,119.61540046296298,17.457061896135265,34.40169132447666,49.7679568236715,,36.53596643518518,1.4417566137566138,26.941249999999997,7.653863425925925,,,,,7.165358796296296,,30.62333333333333,1.05,,,0.0,194.5225,950.7370833333332,
2023-02-14,88.5629170751634,146.55482720588233,18.08370138888889,39.5693125,49.90602777777779,,44.55307291666667,1.5261736111111113,27.565555555555555,8.92251388888889,,,,,9.785581597222222,,31.254166666666663,1.05,,,0.0,193.5874444444445,950.1955208333334,
2023-02-15,73.12154166666667,123.43705555555557,18.647743055555555,39.863625,51.92933333333333,,42.064548611111114,1.5169722222222224,27.86277777777778,9.162375,,,,,11.382812499999998,,30.426458333333333,1.05,,,0.0,191.8857777777778,948.5260416666666,
2023-02-16,68.09913333333333,114.43230555555556,19.9024,42.15025694444445,54.62644444444445,,43.18477430555556,1.6750111111111115,25.725277777777773,7.521966666666667,,,,,6.885317708333334,,30.361875,1.05,,,0.0,170.83348039215684,948.8083333333334,
2023-02-17,67.149296875,114.37163194444443,20.5228804125817,43.95319699754902,56.31153361344538,,41.95592013888889,1.634737030228758,26.221814613526572,8.113428819444445,,,,,5.331145833333333,,43.685,1.05,,,0.0,,949.615,
2023-02-18,67.88690104166666,115.80812499999999,19.873446180555558,94.40775721856724,52.69047743055555,,42.75390625,1.632083333333333,27.214756944444446,8.273125,,,,,6.561261574074074,,18.314166666666665,1.05,,,0.0,292.45685185185187,948.9421428571428,
2023-02-19,68.04866898148148,107.85299768518519,21.297453703703706,163.41328993055555,60.80109953703704,,82.32114583333333,1.6047135416666667,38.3287037037037,7.264348958333334,,,,,4.8748611111111115,,31.18895833333333,1.05,3.05,,0.0,193.6918333333333,949.2113541666668,
2023-02-20,79.73918625356124,127.24553952991454,21.455185185185186,169.1867561431624,61.43187410968661,,97.34365384615384,1.565090811965812,37.15464743589744,8.25774172008547,,,,,3.2861502849002853,,31.944375,1.05,,,0.0,170.17970588235292,949.0461458333332,
2023-02-21,63.748906250000005,105.628125,16.22090277777778,185.2926388888889,44.161093750000006,,,1.1864583333333332,47.45486111111111,5.940509259259259,,,,,1.3966319444444444,,36.10171875,1.05,,,0.0,188.6677380952381,949.50578125,
2023-02-22,65.96453392094017,111.40723424145298,16.235173611111108,28.135538194444447,44.37145833333334,,,1.3810416666666665,50.5,12.192708333333334,,,,,2.4599826388888886,,,,,,0.0,,,
2023-02-23,70.64788194444445,120.98177083333334,17.938645833333332,30.593420138888888,48.5275,,,1.452795138888889,44.30208333333333,10.18501736111111,,,,,2.3934375,,,,,,0.0,,,
2023-02-24,75.32085069444445,129.1128298611111,18.17717013888889,30.476927083333333,48.65498263888889,,,1.42421875,42.05555555555556,8.900121527777777,,,,,2.641701388888889,,,,,,0.0,,,
2023-02-25,76.07223958333333,130.17364583333332,16.215086805555554,27.879166666666663,44.09569444444445,,,1.3504166666666668,44.51909722222223,9.121857638888889,,,,,2.4497743055555556,,,,,,0.0,,,
2023-02-26,70.29661458333334,120.27225694444445,16.64887152777778,28.63017361111111,45.27982638888889,,,1.3898958333333336,46.798611111111114,8.229565972222222,,,,,2.0906076388888892,,,,,,0.0,,,
2023-02-27,71.595625,122.57161458333334,16.175972222222224,27.921979166666667,44.09842013888889,,,1.3596701388888888,50.079861111111114,7.997899305555556,,,,,1.6094097222222221,,,,,,0.0,,,
2023-02-28,76.19323547979798,105.9332615740741,21.893451388888888,158.45855666035354,62.21686805555556,,61.25742424242424,1.6747735164141413,48.62752525252525,6.005798611111111,,,,,2.183648148148148,,,1.05,,,0.0,,,
2023-03-01,66.04824100378788,115.1357859848485,20.388212594696967,109.09250868055557,56.653359375,,39.90083806818182,1.6193142361111112,33.9028851010101,6.876883680555556,,,,,3.130046296296296,,,1.0526041666666668,,,0.0,,,
2023-03-02,82.74728298611112,141.93401909722223,21.623394097222224,45.25092881944445,59.56633680555556,,45.69638888888889,1.6752777777777779,31.616093749999997,7.740078125,,,,,4.147581018518519,,,1.05,,,0.0,,,
2023-03-03,87.51691085446859,149.89119314347116,22.220565628713608,46.59936734068627,59.504164299242426,,46.054994671781756,1.641975392512077,29.531980054703038,7.7877596275252525,,,,,4.706111111111111,,,1.05,,,0.0,,,
2023-03-04,87.34222008547009,149.67199372329057,22.129557291666668,46.75473090277777,58.72910590277778,,44.744548611111114,1.6469444444444445,32.34589583333333,7.588272569444444,,,,,3.9286805555555553,,,1.05,,,0.0,,,
2023-03-05,89.3742361111111,153.5411284722222,20.812274305555558,44.474270833333335,57.30290798611111,,44.42710069444445,1.618828125,37.142439236111116,6.678029513888887,,,,,2.951724537037037,,,1.05,,,0.0,,,
2023-03-06,82.51680555555555,142.5615798611111,22.272543402777778,49.065798611111106,59.18075520833333,,55.0515625,1.6060937499999999,36.37924479166667,4.577039930555556,,,,,1.914537037037037,,,1.05,,,0.0,,,
2023-03-07,55.4591443452381,97.43798363095237,19.828866567460317,53.14140004960318,52.447512400793656,,62.68078125000001,1.6559747023809523,31.042426835317464,2.9122519841269843,,,,,1.1503819444444445,,,1.05,,,0.0,,,
2023-03-08,67.08889756944444,115.39280381944445,19.256024305555556,49.170642361111106,52.68582465277778,,57.29138888888888,1.6339930555555555,27.016953125,5.203064236111111,,,,,2.1015046296296296,,,1.05,,,0.0,,,
2023-03-09,60.45338541666666,104.31636284722222,20.20388888888889,44.04077256944444,55.853680555555556,,47.41506944444444,1.6515798611111112,26.989861111111114,4.456961805555555,,,,,1.8801273148148148,,,1.05,,,0.0,,,
2023-03-10,62.295711805555555,107.57835937499999,20.488654513888893,43.860355902777776,56.93296875,,46.28890625,1.661935763888889,28.486354166666665,4.342682291666667,,,,,1.7831828703703703,,,1.05,,,0.0,,,
2023-03-11,65.74102430555556,113.59518229166667,20.545789930555554,44.909739583333334,57.14171006944445,,47.91888888888889,1.6250347222222221,29.18449652777778,4.805598958333333,,,,,1.9584027777777777,,,1.05,,,0.0,,,
2023-03-12,70.37196180555556,121.48472222222222,19.800789930555556,44.44788194444445,54.85630208333333,,48.02095486111111,1.6276041666666665,31.52626736111111,4.799861111111111,,,,,1.6923032407407408,,,1.05,,,0.0,,,
2023-03-13,74.62798958333333,128.74726909722222,20.841116319444446,45.16832118055555,57.83166840277777,,46.53741319444444,1.6583715277777777,25.396727430555558,6.029027777777777,,,,,2.2395833333333335,,,1.05,,,0.0,,,
2023-03-14,55.9620138888889,99.18721064814815,20.447314814814817,48.95822916666666,55.36971064814816,,45.8203125,1.7430787037037039,26.974027777777778,4.137280092592593,,,,,1.5619618055555555,,,1.05,157.95878205128204,,0.0,,930.0175,
2023-03-15,75.70807870370369,130.4869675925926,23.09795138888889,55.20090277777778,62.44877314814815,,50.835815972222214,1.7423842592592595,25.17284722222222,4.966828703703704,,,,,1.8322743055555555,,,1.05,173.8060416666667,,0.0,,945.8060416666668,
