Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2024-01-01,90.77,141.06,5.36,4.85,6.93,8.44,3.24,0.59,12.86,3.97,1.98,,,,,,70.76,1.95,140.8,0.0,0.0,94.82,744.8,
2024-01-02,60.41,106.35,5.42,5.08,7.11,8.21,2.74,0.52,12.25,3.59,,,,,,,71.11,1.55,157.73,0.0,0.0,74.76,744.09,
2024-01-03,62.33,121.83,8.18,8.78,11.13,11.94,2.43,0.7,11.05,3.85,,,,,,,76.51,1.17,158.01,0.0,0.0,23.12,743.66,
2024-01-04,58.43,93.83,8.63,7.81,11.17,8.43,2.43,0.63,11.54,4.13,,,,,,,77.32,1.37,172.22,0.03,0.03,68.09,743.88,
2024-01-05,52.82,83.17,7.47,6.83,9.71,9.34,2.55,0.62,11.82,4.14,,,,,,,75.04,1.74,123.78,0.0,0.0,80.0,743.88,
2024-01-06,21.36,43.64,4.98,5.18,6.8,8.91,2.29,0.47,11.09,3.29,,,,,,,78.17,2.17,116.02,0.0,0.0,41.04,743.83,
2024-01-07,15.62,29.58,6.31,5.51,8.06,8.81,2.62,0.53,9.84,3.62,,,,,,,84.91,2.0,128.0,0.18,0.18,30.59,743.94,
2024-01-08,30.22,52.62,6.75,4.32,7.79,8.5,2.41,0.51,13.3,3.52,,,,,,,84.44,1.7,132.67,0.38,0.38,20.08,744.36,
2024-01-09,44.76,79.71,4.68,3.51,5.68,8.31,2.75,0.49,29.65,3.4,,,,,,,76.5,2.18,187.72,0.0,0.0,82.62,744.69,
2024-01-10,43.93,82.32,4.01,3.85,5.31,8.01,2.44,0.42,63.29,3.0,,,,,,,73.34,2.05,171.07,0.0,0.0,97.81,744.68,
2024-01-11,55.16,94.78,5.2,4.51,6.63,8.34,2.71,0.54,53.32,3.69,,,,,,,73.35,1.84,147.25,0.0,0.0,103.73,744.99,
