Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2021-01-01 00:00:00,45.75,89.98,0.83,3.45,2.49,10.53,4.71,1.40,1.63,0.81,3.07,NA,NA,NA,NA,NA,NA,2.66,163.28,0.00,0.00,122.99,759.74,NA
2021-01-02 00:00:00,48.51,82.05,0.99,6.26,4.13,10.75,4.72,2.94,0.98,2.90,10.90,NA,NA,NA,NA,NA,NA,2.45,227.50,0.19,18.00,42.20,759.56,NA
2021-01-03 00:00:00,35.53,57.41,0.94,4.19,2.99,10.54,3.86,NA,1.33,NA,NA,NA,NA,NA,NA,NA,NA,2.54,159.62,0.00,0.00,59.02,758.51,NA
2021-01-04 00:00:00,20.31,54.02,1.08,5.47,3.80,10.13,2.41,2.79,1.66,2.07,7.82,NA,NA,NA,NA,NA,NA,2.53,174.90,0.02,2.00,92.53,758.58,NA
2021-01-05 00:00:00,10.62,17.54,1.36,7.51,5.11,9.80,3.06,0.84,3.40,0.58,2.17,NA,NA,NA,NA,NA,NA,1.31,208.42,2.92,280.00,17.70,757.30,NA
2021-01-06 00:00:00,9.00,19.42,2.17,6.18,5.05,9.94,2.00,0.18,2.97,0.10,0.48,NA,NA,NA,NA,NA,NA,1.47,197.51,0.67,64.00,92.04,757.02,NA
2021-01-07 00:00:00,15.87,28.81,2.25,7.92,6.05,10.27,6.13,0.08,3.11,0.05,0.25,NA,NA,NA,NA,NA,NA,1.67,229.35,0.12,12.00,86.22,756.45,NA
2021-01-08 00:00:00,17.28,39.53,4.16,8.19,7.74,11.21,7.11,0.75,2.70,0.54,1.98,NA,NA,NA,NA,NA,NA,1.71,215.39,0.00,0.00,84.94,756.20,NA
2021-01-09 00:00:00,21.54,51.20,2.92,9.11,7.22,14.11,6.44,0.83,2.76,0.48,1.82,NA,NA,NA,NA,NA,NA,2.00,212.75,0.00,0.00,108.02,756.79,NA
2021-01-10 00:00:00,40.29,76.75,1.65,7.05,5.10,15.02,5.24,1.69,4.90,3.60,13.62,NA,NA,NA,NA,NA,NA,2.29,215.45,0.00,0.00,113.06,757.09,NA
2021-01-11 00:00:00,34.34,67.24,1.32,5.48,3.99,13.92,6.21,2.81,3.01,3.43,12.95,NA,NA,NA,NA,NA,NA,2.76,217.64,0.03,3.00,116.40,757.73,NA
2021-01-12 00:00:00,33.43,71.75,1.25,5.65,4.03,12.50,4.39,3.44,2.04,4.85,18.30,NA,NA,NA,NA,NA,NA,3.12,190.62,0.00,0.00,118.98,757.84,NA
2021-01-13 00:00:00,82.32,123.07,1.62,8.65,5.92,14.33,6.02,NA,2.69,NA,NA,NA,NA,NA,NA,NA,NA,2.48,238.71,0.00,0.00,119.05,757.99,NA
2021-01-14 00:00:00,56.54,94.23,1.15,4.67,3.42,15.04,4.95,1.83,2.73,1.18,4.48,NA,NA,NA,NA,NA,NA,2.61,180.10,0.00,0.00,124.08,757.83,NA
2021-01-15 00:00:00,54.89,91.70,1.06,3.73,2.83,13.74,5.69,2.01,1.67,1.40,5.29,NA,NA,NA,NA,NA,NA,1.94,167.80,0.00,0.00,138.75,758.05,NA
2021-01-16 00:00:00,44.92,98.14,0.98,5.15,3.54,12.67,5.21,0.35,1.55,0.25,0.91,NA,NA,NA,NA,NA,NA,1.64,181.24,0.00,0.00,144.89,757.71,NA
2021-01-17 00:00:00,30.42,69.95,3.17,6.17,5.86,15.11,3.77,0.52,2.69,0.34,1.23,NA,NA,NA,NA,NA,NA,1.54,158.26,0.00,0.00,141.73,758.51,NA
2021-01-18 00:00:00,32.17,74.55,1.81,6.42,4.89,14.66,3.76,0.68,5.22,0.49,1.85,NA,NA,NA,NA,NA,NA,1.89,189.58,0.00,0.00,142.66,758.94,NA
2021-01-19 00:00:00,43.65,96.98,1.06,4.81,3.42,13.42,3.29,1.11,3.65,0.74,2.78,NA,NA,NA,NA,NA,NA,2.50,179.57,0.00,0.00,140.32,758.65,NA
