Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2020-01-01 00:00:00,355.62,NA,112.09,37.64,109.69,NA,50.69,1.94,21.72,18.07,45.33,NA,NA,11.63,20.31,NA,80.31,0.69,147.49,NA,NA,51.97,NA,0.05
2020-01-02 00:00:00,385.24,NA,144.64,49.00,141.78,NA,62.79,2.22,14.72,27.59,72.02,NA,NA,16.97,32.75,NA,78.52,0.55,129.18,NA,NA,50.79,NA,0.13
2020-01-03 00:00:00,180.90,NA,95.51,32.83,93.87,NA,32.69,1.03,13.29,7.19,28.95,NA,NA,6.69,13.01,NA,78.04,0.56,162.37,NA,NA,52.39,NA,0.15
2020-01-04 00:00:00,184.23,NA,54.37,36.05,62.67,NA,24.63,1.02,14.32,5.79,21.47,NA,NA,4.38,9.11,NA,78.17,0.69,192.67,NA,NA,54.70,NA,0.17
2020-01-05 00:00:00,141.98,NA,8.22,33.11,24.19,NA,9.54,0.80,20.51,2.15,5.65,NA,NA,2.22,1.65,NA,72.57,0.79,171.89,NA,NA,52.27,NA,0.18
2020-01-06 00:00:00,151.64,NA,14.47,38.37,31.99,NA,10.79,0.61,9.22,3.53,10.34,NA,NA,2.41,3.57,NA,74.33,0.81,131.57,NA,NA,31.26,NA,0.17
2020-01-07 00:00:00,110.11,NA,11.58,41.71,31.45,NA,11.46,0.75,16.14,3.01,11.32,NA,NA,3.18,3.42,NA,77.36,1.06,135.68,NA,NA,36.82,NA,0.17
2020-01-08 00:00:00,104.19,NA,11.11,31.09,25.42,NA,9.67,0.64,5.06,3.10,9.08,NA,NA,2.21,2.33,NA,95.16,0.78,193.43,NA,NA,20.65,NA,0.15
2020-01-09 00:00:00,96.77,NA,6.41,26.47,19.21,NA,5.64,0.78,11.77,1.29,5.90,NA,NA,1.12,0.99,NA,85.56,1.14,273.44,NA,NA,41.31,NA,0.21
2020-01-10 00:00:00,142.35,NA,17.27,37.83,33.94,NA,9.40,0.88,14.76,3.25,9.99,NA,NA,2.63,3.13,NA,83.47,0.83,298.47,NA,NA,54.76,NA,0.21
2020-01-11 00:00:00,174.42,NA,38.74,44.55,54.69,NA,16.80,0.99,20.27,4.50,14.78,NA,NA,4.15,6.28,NA,72.02,0.60,247.59,NA,NA,59.16,NA,0.24
2020-01-12 00:00:00,199.70,NA,54.97,39.24,64.84,NA,31.85,1.18,14.02,6.87,23.34,NA,NA,6.28,9.91,NA,76.15,0.60,209.89,NA,NA,58.96,NA,0.25
2020-01-13 00:00:00,197.53,NA,31.18,42.55,47.58,NA,37.66,1.36,17.18,5.73,19.77,NA,NA,5.19,8.44,NA,75.99,1.39,168.14,NA,NA,38.98,NA,0.24
2020-01-14 00:00:00,95.40,NA,6.95,28.48,20.70,NA,10.47,0.97,11.14,1.62,5.41,NA,NA,1.23,1.28,NA,85.17,1.14,101.62,NA,NA,49.52,NA,0.27
2020-01-15 00:00:00,122.40,NA,9.31,32.04,24.49,NA,8.50,0.70,15.10,2.16,5.66,NA,NA,1.57,0.93,NA,79.55,0.94,81.24,NA,NA,61.69,NA,0.27
2020-01-16 00:00:00,139.45,NA,9.96,29.62,23.72,NA,4.87,0.67,7.89,3.04,11.96,NA,NA,1.95,2.40,NA,87.15,0.87,139.01,NA,NA,45.65,NA,0.21
2020-01-17 00:00:00,118.65,NA,11.97,23.91,22.29,NA,30.02,0.57,9.48,2.83,10.41,NA,NA,2.36,2.20,NA,90.36,0.83,179.39,NA,NA,56.71,NA,0.15
2020-01-18 00:00:00,114.97,NA,16.71,30.79,29.74,NA,27.49,0.78,5.58,3.85,17.07,NA,NA,2.99,4.41,NA,88.66,0.71,144.81,NA,NA,58.51,NA,0.19
2020-01-19 00:00:00,110.26,NA,5.34,22.36,16.17,NA,20.08,0.75,7.65,1.78,3.49,NA,NA,1.13,0.74,NA,85.45,1.07,300.73,NA,NA,70.08,NA,0.22
2020-01-20 00:00:00,136.80,NA,29.60,23.19,36.02,NA,14.79,0.94,12.88,3.52,8.42,NA,NA,2.17,4.36,NA,87.73,0.73,264.20,NA,NA,41.08,NA,0.02
